owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
openai,plugins-quickstart,3681,717,46,False,False,"[{'name': 'Python', 'size': 1710}]",1,"[{'name': 'chatgpt', 'stars': 5625}, {'name': 'chatgpt-plugins', 'stars': 55}]",2,10,33,30,Get a ChatGPT plugin up and running in under 5 minutes!,Python,2023-04-06T13:43:37Z,2023-08-15T18:51:07Z,10.0,MIT License,3,,True,openai/plugins-quickstart,,2
MattPD,cpplinks,3680,429,247,False,False,[],0,"[{'name': 'cpp', 'stars': 117993}, {'name': 'cplusplus', 'stars': 87}, {'name': 'c-plus-plus', 'stars': 425}, {'name': 'assembly', 'stars': 245}, {'name': 'computer-architecture', 'stars': 26}, {'name': 'compilers', 'stars': 35}, {'name': 'debugging', 'stars': 68}]",7,5046,23,11, A categorized list of C++ resources.,,2015-08-07T14:36:35Z,2023-08-18T02:38:25Z,1726.0,,1,,True,MattPD/cpplinks,,14
junnplus,awesome-python-books,3680,672,209,False,False,[],0,"[{'name': 'python-book', 'stars': 6}, {'name': 'learning-python', 'stars': 160}, {'name': 'book', 'stars': 135}, {'name': 'python-cookbook', 'stars': 2}, {'name': 'python-programming', 'stars': 28}]",5,147,32,3,:books: Directory of Python books,,2016-04-10T12:22:36Z,2023-07-04T07:09:52Z,98.0,Other,1,,True,junnplus/awesome-python-books,,15
anmoljagetia,Flatabulous,3680,247,101,False,False,"[{'name': 'CSS', 'size': 146858}, {'name': 'Shell', 'size': 427}]",2,"[{'name': 'flat-theme', 'stars': 0}, {'name': 'theme', 'stars': 168}, {'name': 'ubuntu', 'stars': 35865}, {'name': 'gnome', 'stars': 78}, {'name': 'unity', 'stars': 39427}]",5,6431,37,123,This is a Flat theme for Ubuntu and other Gnome based Linux Systems.,CSS,2015-06-25T11:43:00Z,2018-10-18T17:20:14Z,68.0,MIT License,1,,True,anmoljagetia/Flatabulous,,12
oclint,oclint,3680,505,129,False,False,"[{'name': 'C++', 'size': 786312}, {'name': 'Python', 'size': 42734}, {'name': 'CMake', 'size': 22551}, {'name': 'Shell', 'size': 1196}, {'name': 'C', 'size': 741}]",5,[],0,1837,225,427,"A static source code analysis tool to improve quality and reduce defects for C, C++ and Objective-C",C++,2012-12-14T03:48:18Z,2022-05-31T01:31:03Z,1259.0,"BSD 3-Clause ""New"" or ""Revised"" License",18,,True,oclint/oclint,,32
symfony,yaml,3680,128,24,False,False,"[{'name': 'PHP', 'size': 269065}]",1,"[{'name': 'php', 'stars': 52471}, {'name': 'symfony', 'stars': 6019}, {'name': 'component', 'stars': 21}, {'name': 'symfony-component', 'stars': 4}]",4,2402,23,0,Loads and dumps YAML files,PHP,2011-02-18T10:47:20Z,2023-07-31T10:34:38Z,1691.0,MIT License,2,Other,True,symfony/yaml,,155
jrowberg,i2cdevlib,3680,7581,376,False,False,"[{'name': 'C++', 'size': 2513201}, {'name': 'C', 'size': 1521095}, {'name': 'Makefile', 'size': 37135}, {'name': 'Processing', 'size': 25592}, {'name': 'CMake', 'size': 9069}, {'name': 'Shell', 'size': 2802}]",6,[],0,2130,223,477,I2C device library collection for AVR/Arduino or other C++-based MCUs,C++,2011-07-26T04:58:39Z,2023-05-28T19:23:01Z,704.0,,4,,True,jrowberg/i2cdevlib,,88
drathier,stack-overflow-import,3680,138,63,False,False,"[{'name': 'Python', 'size': 5516}]",1,"[{'name': 'stackoverflow', 'stars': 49}, {'name': 'import', 'stars': 3}]",2,33,9,11,Import arbitrary code from Stack Overflow as Python modules.,Python,2016-10-27T22:15:59Z,2022-01-09T00:38:40Z,18.0,,1,,True,drathier/stack-overflow-import,,2
salesagility,SuiteCRM,3679,1935,254,False,False,"[{'name': 'PHP', 'size': 28315873}, {'name': 'JavaScript', 'size': 6158788}, {'name': 'Smarty', 'size': 2950536}, {'name': 'SCSS', 'size': 986422}, {'name': 'HTML', 'size': 655621}, {'name': 'CSS', 'size': 612998}, {'name': 'Less', 'size': 163980}, {'name': 'Shell', 'size': 941}]",8,"[{'name': 'crm', 'stars': 100}, {'name': 'php', 'stars': 52471}, {'name': 'agplv3', 'stars': 1}, {'name': 'accounts', 'stars': 4}, {'name': 'contacts', 'stars': 7}, {'name': 'workflow', 'stars': 165}, {'name': 'reports', 'stars': 8}, {'name': 'leads', 'stars': 5}, {'name': 'quotes', 'stars': 5}, {'name': 'opportunities', 'stars': 2}]",19,143645,5082,5004,SuiteCRM - Open source CRM for the world,PHP,2013-09-23T19:10:08Z,2023-08-16T18:05:07Z,16248.0,GNU Affero General Public License v3.0,22,Other,True,salesagility/SuiteCRM,,197
haugene,docker-transmission-openvpn,3679,1176,63,False,False,"[{'name': 'Shell', 'size': 72530}, {'name': 'Dockerfile', 'size': 5291}, {'name': 'Python', 'size': 4445}]",3,"[{'name': 'transmission', 'stars': 7}, {'name': 'openvpn', 'stars': 54}, {'name': 'torrent', 'stars': 145}, {'name': 'docker', 'stars': 74045}]",4,47358,623,1578,Docker container running Transmission torrent client with WebUI over an OpenVPN tunnel,Shell,2014-11-09T15:25:02Z,2023-08-12T05:41:21Z,1437.0,GNU General Public License v3.0,3,,True,haugene/docker-transmission-openvpn,,253
stringer-rss,stringer,3679,389,77,False,False,"[{'name': 'Ruby', 'size': 197838}, {'name': 'CSS', 'size': 75275}, {'name': 'HTML', 'size': 34410}, {'name': 'JavaScript', 'size': 19204}, {'name': 'Dockerfile', 'size': 1472}, {'name': 'Shell', 'size': 409}, {'name': 'Procfile', 'size': 89}]",7,"[{'name': 'rss', 'stars': 218}, {'name': 'rss-reader', 'stars': 97}, {'name': 'ruby', 'stars': 20334}, {'name': 'feed-reader', 'stars': 14}, {'name': 'feedjira', 'stars': 0}]",5,9634,791,280,"A self-hosted, anti-social RSS reader.",Ruby,2013-04-06T04:51:27Z,2023-08-17T04:25:31Z,1457.0,MIT License,4,Contributor Covenant,True,stringer-rss/stringer,,94
AonCyberLabs,Windows-Exploit-Suggester,3678,1010,169,False,True,"[{'name': 'Python', 'size': 69175}]",1,[],0,164,26,36,This tool compares a targets patch levels against the Microsoft vulnerability database in order to detect potential missing patches on the target. It also notifies the user if there are public exploits and Metasploit modules available for the missing bulletins.,Python,2014-07-08T13:16:28Z,2023-05-11T12:44:55Z,41.0,GNU General Public License v3.0,1,,True,AonCyberLabs/Windows-Exploit-Suggester,,3
AlmasB,FXGL,3678,489,100,False,False,"[{'name': 'Java', 'size': 1748708}, {'name': 'Kotlin', 'size': 1740415}, {'name': 'CSS', 'size': 45681}, {'name': 'C++', 'size': 2908}, {'name': 'JavaScript', 'size': 2585}, {'name': 'kvlang', 'size': 134}]",6,"[{'name': 'game-development', 'stars': 821}, {'name': 'game-engine', 'stars': 32697}, {'name': 'javafx', 'stars': 637}, {'name': 'gamedev', 'stars': 512}, {'name': 'kotlin', 'stars': 32059}, {'name': 'java', 'stars': 147836}, {'name': 'framework', 'stars': 31819}, {'name': 'game', 'stars': 2177}, {'name': '2d-game-engine', 'stars': 41}, {'name': '2d-framework', 'stars': 2}]",20,88700,195,951,Java / JavaFX / Kotlin Game Library (Engine),Java,2015-03-23T21:55:07Z,2023-08-08T15:53:54Z,5080.0,MIT License,1,Contributor Covenant,True,AlmasB/FXGL,,48
pa11y,pa11y,3678,252,221,False,False,"[{'name': 'JavaScript', 'size': 258023}, {'name': 'HTML', 'size': 31924}]",2,"[{'name': 'a11y', 'stars': 32}, {'name': 'accessibility', 'stars': 84}, {'name': 'testing', 'stars': 13291}, {'name': 'automated-testing', 'stars': 37}, {'name': 'javascript', 'stars': 163762}, {'name': 'html-codesniffer', 'stars': 1}, {'name': 'accessibility-testing', 'stars': 4}]",7,2323,314,358,Pa11y is your automated accessibility testing pal,JavaScript,2013-03-05T09:51:11Z,2023-08-04T21:10:45Z,562.0,GNU Lesser General Public License v3.0,18,,True,pa11y/pa11y,,49
typestack,typedi,3678,159,28,False,False,"[{'name': 'TypeScript', 'size': 82390}, {'name': 'JavaScript', 'size': 793}]",2,"[{'name': 'dependency-injection', 'stars': 36}, {'name': 'typescript', 'stars': 39384}, {'name': 'inversion-of-control', 'stars': 3}, {'name': 'ioc', 'stars': 10}, {'name': 'typedi', 'stars': 0}]",5,2848,978,191,Simple yet powerful dependency injection tool for JavaScript and TypeScript.,TypeScript,2015-09-29T12:23:30Z,2023-08-17T08:24:16Z,1106.0,MIT License,5,,True,typestack/typedi,,24
samyk,magspoof,3678,602,210,False,False,"[{'name': 'C', 'size': 5753}]",1,[],0,341,9,31,"A portable device that can spoof/emulate any magnetic stripe, credit card or hotel card ""wirelessly"", even on standard magstripe (non-NFC/RFID) readers. It can disable Chip&PIN and predict AMEX card numbers with 100% accuracy.",C,2015-11-24T19:44:24Z,2022-07-03T07:23:15Z,30.0,,1,,True,samyk/magspoof,,7
openblockchains,awesome-blockchains,3678,488,145,False,False,"[{'name': 'Ruby', 'size': 14866}, {'name': 'Rust', 'size': 12744}, {'name': 'Go', 'size': 12483}, {'name': 'C++', 'size': 6774}, {'name': 'Python', 'size': 5893}, {'name': 'JavaScript', 'size': 5736}, {'name': 'Kotlin', 'size': 4885}]",7,"[{'name': 'blockchain', 'stars': 6329}, {'name': 'git', 'stars': 75617}, {'name': 'distributed-database', 'stars': 140}, {'name': 'content-addressable-storage', 'stars': 3}, {'name': 'tulipmania', 'stars': 0}, {'name': 'merkletree', 'stars': 0}, {'name': 'cryptohash', 'stars': 0}, {'name': 'sha256', 'stars': 7}, {'name': 'transactions', 'stars': 5}, {'name': 'tx', 'stars': 0}]",14,2593,12,3,A collection about awesome blockchains - open distributed public databases w/ crypto hashes incl. git ;-).  Blockchains are the new tulips :tulip::tulip::tulip:. Distributed is the new centralized. ,Ruby,2017-09-13T22:33:56Z,2023-02-10T16:37:58Z,260.0,Creative Commons Zero v1.0 Universal,1,,True,openblockchains/awesome-blockchains,,11
luvit,luvit,3677,383,171,False,False,"[{'name': 'Lua', 'size': 257720}, {'name': 'Go', 'size': 13352}, {'name': 'Makefile', 'size': 1747}, {'name': 'Batchfile', 'size': 986}, {'name': 'Shell', 'size': 222}]",5,"[{'name': 'lua', 'stars': 13736}, {'name': 'luajit', 'stars': 20}, {'name': 'libuv', 'stars': 6}, {'name': 'luvit', 'stars': 7}, {'name': 'hacktoberfest', 'stars': 26060}]",5,5620,773,425,Lua + libUV + jIT = pure awesomesauce,Lua,2011-09-10T22:54:00Z,2023-03-18T00:36:49Z,2995.0,Apache License 2.0,10,,True,luvit/luvit,,73
pandolia,qqbot,3677,929,195,False,True,"[{'name': 'Python', 'size': 191195}, {'name': 'HTML', 'size': 7576}, {'name': 'Shell', 'size': 429}]",3,"[{'name': 'qqbot', 'stars': 33}, {'name': 'smartqq', 'stars': 1}, {'name': 'webqq', 'stars': 0}, {'name': 'python', 'stars': 277240}, {'name': 'chatbot', 'stars': 371}, {'name': 'chat', 'stars': 101}, {'name': 'qq', 'stars': 18}]",7,1305,38,355,QQBot: A conversation robot base on Tencent's SmartQQ,Python,2016-07-29T13:06:47Z,2020-08-23T07:47:42Z,439.0,Other,1,,True,pandolia/qqbot,,20
upend,IF_MS_BUYS_GITHUB_IMMA_OUT,3677,56,141,False,False,[],0,"[{'name': 'github-evacuee', 'stars': 0}]",1,381,19,107,GitHub has sold us out. Time to get out.,,2018-06-02T04:05:59Z,2018-06-19T05:56:15Z,38.0,,1,,True,upend/IF_MS_BUYS_GITHUB_IMMA_OUT,,5
alexellis,arkade,3677,275,35,False,False,"[{'name': 'Go', 'size': 634193}, {'name': 'Shell', 'size': 6165}, {'name': 'Makefile', 'size': 1400}]",3,"[{'name': 'arkade', 'stars': 2}, {'name': 'kubernetes', 'stars': 37442}, {'name': 'k8s', 'stars': 171}, {'name': 'k3s', 'stars': 21}, {'name': 'apps', 'stars': 207}, {'name': 'istio', 'stars': 53}, {'name': 'openfaas', 'stars': 15}, {'name': 'helm', 'stars': 69}, {'name': 'cert-manager', 'stars': 5}, {'name': 'nginx', 'stars': 307}]",19,8063,551,416,Open Source Marketplace For Developer Tools,Go,2020-02-26T08:43:58Z,2023-08-07T02:25:26Z,841.0,MIT License,1,,True,alexellis/arkade,,89
Hackplayers,evil-winrm,3677,556,75,False,False,"[{'name': 'Ruby', 'size': 124236}, {'name': 'Dockerfile', 'size': 3053}]",2,"[{'name': 'winrm', 'stars': 5}, {'name': 'shell', 'stars': 22608}, {'name': 'hacking', 'stars': 1559}, {'name': 'pentest', 'stars': 249}, {'name': 'ruby', 'stars': 20334}, {'name': 'pentesting', 'stars': 482}, {'name': 'pentesting-windows', 'stars': 72}, {'name': 'remote-management', 'stars': 3}, {'name': 'win-rm', 'stars': 0}, {'name': 'evil-winrm', 'stars': 1}]",15,2107,56,0,The ultimate WinRM shell for hacking/pentesting,Ruby,2019-05-28T10:53:00Z,2023-06-09T07:42:42Z,409.0,GNU Lesser General Public License v3.0,6,Contributor Covenant,True,Hackplayers/evil-winrm,,14
Veil-Framework,Veil,3677,872,177,False,False,"[{'name': 'Python', 'size': 616825}, {'name': 'Shell', 'size': 39626}, {'name': 'Ruby', 'size': 7417}]",3,"[{'name': 'veil', 'stars': 2}, {'name': 'antivirus', 'stars': 54}, {'name': 'evasion', 'stars': 16}]",3,756,86,403,Veil 3.1.X (Check version info in Veil at runtime),Python,2017-03-02T08:04:43Z,2022-10-16T18:05:32Z,297.0,GNU General Public License v3.0,1,,True,Veil-Framework/Veil,,25
USCiLab,cereal,3677,709,154,False,False,"[{'name': 'C++', 'size': 1167354}, {'name': 'CMake', 'size': 16217}, {'name': 'Batchfile', 'size': 2628}, {'name': 'Shell', 'size': 2094}]",4,"[{'name': 'cereal', 'stars': 0}, {'name': 'serialization', 'stars': 41}, {'name': 'c-plus-plus', 'stars': 425}]",3,18493,198,592,A C++11 library for serialization,C++,2013-06-25T23:18:45Z,2023-07-02T15:31:59Z,974.0,"BSD 3-Clause ""New"" or ""Revised"" License",3,,True,USCiLab/cereal,,68
charmbracelet,bubbles,3677,148,20,False,False,"[{'name': 'Go', 'size': 199293}]",1,"[{'name': 'elm-architecture', 'stars': 12}, {'name': 'tui', 'stars': 270}, {'name': 'terminal', 'stars': 42044}, {'name': 'cli', 'stars': 50580}, {'name': 'hacktoberfest', 'stars': 26060}]",5,534,238,132,TUI components for Bubble Tea 🫧,Go,2020-01-18T15:43:23Z,2023-08-15T22:03:13Z,402.0,MIT License,9,,True,charmbracelet/bubbles,,64
ryanhoo,StylishMusicPlayer,3676,770,131,False,False,"[{'name': 'Java', 'size': 253962}]",1,[],0,2929,11,36,A stylish music player for android device 16+,Java,2016-09-13T14:38:32Z,2020-05-13T16:42:12Z,79.0,,1,,True,ryanhoo/StylishMusicPlayer,,3
go-gorp,gorp,3676,384,107,False,False,"[{'name': 'Go', 'size': 219730}, {'name': 'Shell', 'size': 683}]",2,[],0,787,211,235,Go Relational Persistence - an ORM-ish library for Go,Go,2012-01-04T19:50:09Z,2023-07-06T19:55:16Z,554.0,MIT License,6,,True,go-gorp/gorp,,71
red-data-tools,YouPlot,3676,54,20,False,False,"[{'name': 'Ruby', 'size': 52089}]",1,"[{'name': 'csv', 'stars': 177}, {'name': 'cli', 'stars': 50580}, {'name': 'tui', 'stars': 270}, {'name': 'ruby', 'stars': 20334}, {'name': 'tsv', 'stars': 6}, {'name': 'visualization', 'stars': 351}, {'name': 'terminal', 'stars': 42044}]",7,473,20,26,A command line tool that draw plots on the terminal.,Ruby,2020-07-28T14:05:15Z,2023-04-27T21:11:57Z,372.0,MIT License,12,,True,red-data-tools/YouPlot,,7
btholt,complete-intro-to-react-v5,3676,1164,53,False,False,"[{'name': 'JavaScript', 'size': 9698}, {'name': 'CSS', 'size': 5006}, {'name': 'HTML', 'size': 424}]",3,[],0,6175,91,65,"The Complete Intro to React, the fifth version",JavaScript,2019-01-20T23:37:11Z,2023-03-02T18:12:46Z,25.0,,3,,True,btholt/complete-intro-to-react-v5,,3
steveruizok,perfect-freehand,3676,127,17,False,False,"[{'name': 'HTML', 'size': 122568}, {'name': 'TypeScript', 'size': 85906}, {'name': 'CSS', 'size': 5070}, {'name': 'JavaScript', 'size': 3997}, {'name': 'Shell', 'size': 51}]",5,"[{'name': 'pressure', 'stars': 1}, {'name': 'svg', 'stars': 153}, {'name': 'html-canvas', 'stars': 4}, {'name': 'drawing', 'stars': 84}, {'name': 'lines', 'stars': 0}, {'name': 'stroke', 'stars': 1}, {'name': 'graphics', 'stars': 262}, {'name': 'variable-width', 'stars': 0}]",8,2140,18,31,Draw perfect pressure-sensitive freehand lines.,HTML,2021-02-19T22:59:03Z,2023-05-06T11:14:08Z,229.0,MIT License,1,,True,steveruizok/perfect-freehand,,9
ben-manes,gradle-versions-plugin,3676,204,45,False,False,"[{'name': 'Kotlin', 'size': 95995}, {'name': 'Groovy', 'size': 67951}]",2,[],0,2454,307,479,Gradle plugin to discover dependency updates,Kotlin,2012-12-02T23:01:23Z,2023-08-14T13:16:03Z,531.0,Apache License 2.0,16,,True,ben-manes/gradle-versions-plugin,,72
yangfuhai,ASimpleCache,3675,1260,143,False,False,"[{'name': 'Java', 'size': 66654}]",1,[],0,719,12,34,a simple cache for android and java,Java,2013-07-28T13:50:59Z,2020-07-25T03:29:18Z,21.0,Apache License 2.0,1,,True,yangfuhai/ASimpleCache,,3
initialcommit-com,git-sim,3675,104,21,False,False,"[{'name': 'Python', 'size': 155966}, {'name': 'Dockerfile', 'size': 216}]",2,"[{'name': 'git', 'stars': 75617}, {'name': 'gitpython', 'stars': 0}, {'name': 'manim', 'stars': 15}, {'name': 'opencv', 'stars': 1096}, {'name': 'python', 'stars': 277240}, {'name': 'python3', 'stars': 3647}, {'name': 'visualization', 'stars': 351}]",7,7094,31,60,Visually simulate Git operations in your own repos with a single terminal command.,Python,2022-10-18T15:36:17Z,2023-07-17T20:34:44Z,322.0,GNU General Public License v2.0,1,,True,initialcommit-com/git-sim,,8
Ereza,CustomActivityOnCrash,3675,546,101,False,False,"[{'name': 'Java', 'size': 57094}]",1,[],0,622,18,74,"Android library that allows launching a custom activity when your app crashes, instead of showing the hated ""Unfortunately, X has stopped"" dialog.",Java,2014-07-04T19:46:21Z,2022-08-28T05:00:44Z,112.0,Apache License 2.0,1,,True,Ereza/CustomActivityOnCrash,,7
flutter-webrtc,flutter-webrtc,3674,983,115,False,False,"[{'name': 'C++', 'size': 327415}, {'name': 'Java', 'size': 294077}, {'name': 'Objective-C', 'size': 251165}, {'name': 'Dart', 'size': 200080}, {'name': 'CMake', 'size': 23001}, {'name': 'Kotlin', 'size': 9944}, {'name': 'Ruby', 'size': 4243}, {'name': 'C', 'size': 2517}, {'name': 'HTML', 'size': 1869}, {'name': 'Swift', 'size': 1273}]",11,"[{'name': 'flutter', 'stars': 4350}, {'name': 'webrtc', 'stars': 237}, {'name': 'android', 'stars': 139799}, {'name': 'ios', 'stars': 40513}, {'name': 'web', 'stars': 1630}, {'name': 'voip', 'stars': 47}, {'name': 'sip', 'stars': 32}, {'name': 'desktop', 'stars': 119}, {'name': 'webrtc-plugin', 'stars': 0}]",9,338208,383,1010,WebRTC plugin for Flutter Mobile/Desktop/Web,C++,2018-03-07T02:26:03Z,2023-08-16T03:24:04Z,1042.0,MIT License,8,,True,flutter-webrtc/flutter-webrtc,,108
flamegraph-rs,flamegraph,3674,125,32,False,False,"[{'name': 'Rust', 'size': 32985}]",1,"[{'name': 'flamegraphs', 'stars': 1}, {'name': 'profiling', 'stars': 36}, {'name': 'perf', 'stars': 8}]",3,944,140,135,"Easy flamegraphs for Rust projects and everything else, without Perl or pipes <3",Rust,2019-03-07T16:31:30Z,2023-08-09T08:22:53Z,304.0,Apache License 2.0,2,,True,flamegraph-rs/flamegraph,,73
Aerolab,midnight.js,3674,399,116,False,False,"[{'name': 'JavaScript', 'size': 34666}, {'name': 'CSS', 'size': 11391}, {'name': 'HTML', 'size': 10800}]",3,"[{'name': 'javascript', 'stars': 163762}, {'name': 'midnight', 'stars': 0}, {'name': 'css', 'stars': 96883}, {'name': 'ui', 'stars': 384}]",4,1767,25,51,Switch your nav's design on the fly,JavaScript,2014-09-25T20:44:38Z,2022-04-04T23:59:58Z,63.0,Other,2,,True,Aerolab/midnight.js,,12
thangchung,go-coffeeshop,3674,364,42,False,False,"[{'name': 'Go', 'size': 90179}, {'name': 'HTML', 'size': 34549}, {'name': 'HCL', 'size': 12813}, {'name': 'JavaScript', 'size': 6060}, {'name': 'CSS', 'size': 5565}, {'name': 'Shell', 'size': 2705}, {'name': 'Makefile', 'size': 2148}]",7,"[{'name': 'clean-architecture', 'stars': 209}, {'name': 'echo-framework', 'stars': 5}, {'name': 'golang', 'stars': 1856}, {'name': 'grpc-gateway', 'stars': 20}, {'name': 'microservices', 'stars': 378}, {'name': 'ddd', 'stars': 102}, {'name': 'postgresql', 'stars': 30547}, {'name': 'rabbitmq', 'stars': 59}, {'name': 'alpinejs', 'stars': 29}, {'name': 'consul-connect', 'stars': 1}]",18,2510,8,22,"☕ A practical event-driven microservices demo built with Golang. Nomad, Consul Connect, Vault, and Terraform for deployment",Go,2022-09-18T14:10:42Z,2023-05-10T01:17:45Z,64.0,MIT License,1,,True,thangchung/go-coffeeshop,,1
Yalantis,FoldingTabBar.iOS,3673,468,139,False,False,"[{'name': 'Objective-C', 'size': 79450}, {'name': 'Swift', 'size': 7418}, {'name': 'Ruby', 'size': 713}]",3,"[{'name': 'ios', 'stars': 40513}, {'name': 'swift', 'stars': 28534}, {'name': 'animation', 'stars': 340}, {'name': 'foldingtabbar', 'stars': 0}, {'name': 'carthage', 'stars': 14}, {'name': 'objective-c', 'stars': 9437}, {'name': 'protocol', 'stars': 43}, {'name': 'cocoapods', 'stars': 41}, {'name': 'tabbar', 'stars': 7}, {'name': 'tabbarcontroller', 'stars': 5}]",10,593,27,75,Folding Tab Bar and Tab Bar Controller,Objective-C,2015-04-03T09:14:41Z,2022-06-13T14:56:56Z,114.0,MIT License,1,,True,Yalantis/FoldingTabBar.iOS,,14
alvr-org,ALVR,3673,355,75,False,False,"[{'name': 'C++', 'size': 4724450}, {'name': 'C', 'size': 941645}, {'name': 'Rust', 'size': 711838}, {'name': 'HLSL', 'size': 5284}, {'name': 'Shell', 'size': 2807}, {'name': 'CMake', 'size': 2668}, {'name': 'Handlebars', 'size': 1848}]",7,"[{'name': 'vr', 'stars': 215}, {'name': 'steamvr', 'stars': 7}, {'name': 'oculus-quest', 'stars': 24}, {'name': 'pcvr', 'stars': 2}, {'name': 'oculus-go', 'stars': 7}]",5,39969,684,986,Stream VR games from your PC to your headset via Wi-Fi,C++,2019-07-16T14:40:08Z,2023-08-18T09:37:32Z,2641.0,MIT License,22,,True,alvr-org/ALVR,,107
troisjs,trois,3673,282,45,False,False,"[{'name': 'TypeScript', 'size': 120930}, {'name': 'JavaScript', 'size': 62151}, {'name': 'Vue', 'size': 12700}, {'name': 'HTML', 'size': 271}]",4,"[{'name': 'vuejs3', 'stars': 21}, {'name': 'vitejs', 'stars': 23}, {'name': 'threejs', 'stars': 272}, {'name': 'webgl', 'stars': 270}, {'name': 'vuejs', 'stars': 527}, {'name': 'three-js', 'stars': 36}, {'name': '3d', 'stars': 51670}]",7,10148,45,148,✨ ThreeJS + VueJS 3 + ViteJS ⚡,TypeScript,2020-09-12T21:47:57Z,2023-07-18T13:58:34Z,569.0,MIT License,1,,True,troisjs/trois,,11
Blizzard,s2client-proto,3672,420,200,False,False,"[{'name': 'Python', 'size': 3739}, {'name': 'Shell', 'size': 234}]",2,[],0,314,82,122,StarCraft II Client - protocol definitions used to communicate with StarCraft II.,Python,2017-07-22T01:09:21Z,2023-07-13T01:36:24Z,202.0,MIT License,8,,True,Blizzard/s2client-proto,,23
QianMo,Unity-Design-Pattern,3672,939,190,False,False,"[{'name': 'C#', 'size': 318240}]",1,"[{'name': 'unity', 'stars': 39427}, {'name': 'design-pattern', 'stars': 25}, {'name': 'design-patterns', 'stars': 256}, {'name': 'unity3d', 'stars': 310}, {'name': 'unity-design-pattern', 'stars': 1}, {'name': 'csharp-design-patterns', 'stars': 0}, {'name': 'game-development', 'stars': 821}, {'name': 'game-programming-pattern', 'stars': 1}, {'name': 'game-programming', 'stars': 52}, {'name': 'csharp-resources', 'stars': 1}]",20,4109,2,3,:tea:  All Gang of Four Design Patterns written in Unity C# with many examples. And some Game Programming Patterns  written in Unity C#. | 各种设计模式的Unity3D C#版本实现,C#,2016-10-11T04:26:01Z,2020-02-06T05:00:57Z,230.0,,1,,True,QianMo/Unity-Design-Pattern,,3
stylefeng,Guns,3672,1584,208,False,False,"[{'name': 'Java', 'size': 6896682}]",1,"[{'name': 'gun', 'stars': 1}, {'name': 'beetl', 'stars': 0}, {'name': 'mybatis', 'stars': 63}, {'name': 'spring-boot', 'stars': 28695}, {'name': 'springmvc-shiro-mybatis', 'stars': 0}, {'name': 'jwt', 'stars': 77}, {'name': 'mybatis-plus', 'stars': 25}, {'name': 'guns', 'stars': 2}, {'name': 'rest-api', 'stars': 24459}, {'name': 'rest', 'stars': 121}]",10,20263,35,75,Guns基于SpringBoot 2，致力于做更简洁的后台管理系统，完美整合springmvc + shiro + mybatis-plus + beetl!Guns项目代码简洁，注释丰富，上手容易，同时Guns包含许多基础模块(用户管理，角色管理，部门管理，字典管理等10个模块)，可以直接作为一个后台管理系统的脚手架!,Java,2017-07-06T05:19:54Z,2022-10-12T07:20:43Z,549.0,Apache License 2.0,1,,True,stylefeng/Guns,,19
timesler,facenet-pytorch,3672,807,48,False,False,"[{'name': 'Python', 'size': 78862}]",1,"[{'name': 'pytorch', 'stars': 1036}, {'name': 'resnet', 'stars': 13}, {'name': 'inception-resnet', 'stars': 1}, {'name': 'face-recognition', 'stars': 185}, {'name': 'face-identification', 'stars': 8}, {'name': 'face-tracking', 'stars': 23}, {'name': 'mtcnn', 'stars': 11}, {'name': 'pretrained-models', 'stars': 70}, {'name': 'face-detection', 'stars': 114}, {'name': 'facial-recognition', 'stars': 21}]",10,23441,48,165,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models,Python,2019-05-25T01:29:24Z,2023-07-20T17:47:12Z,247.0,MIT License,1,,True,timesler/facenet-pytorch,,14
kata-containers,kata-containers,3671,857,93,False,False,"[{'name': 'Rust', 'size': 5025957}, {'name': 'Go', 'size': 2586778}, {'name': 'Logos', 'size': 698626}, {'name': 'Shell', 'size': 571894}, {'name': 'Makefile', 'size': 89455}, {'name': 'Dockerfile', 'size': 22143}, {'name': 'C', 'size': 3764}, {'name': 'Python', 'size': 3235}, {'name': 'Open Policy Agent', 'size': 1359}, {'name': 'Jupyter Notebook', 'size': 856}]",10,"[{'name': 'kvm', 'stars': 48}, {'name': 'virtualization', 'stars': 113}, {'name': 'containers', 'stars': 292}, {'name': 'kubernetes', 'stars': 37442}, {'name': 'k8s', 'stars': 171}, {'name': 'virtual-machine', 'stars': 120}, {'name': 'qemu', 'stars': 49}, {'name': 'firecracker', 'stars': 16}, {'name': 'acrn', 'stars': 1}, {'name': 'oci', 'stars': 37}]",14,62102,3625,4028,"Kata Containers is an open source project and community working to build a standard implementation of lightweight Virtual Machines (VMs) that feel and perform like containers, but provide the workload isolation and security advantages of VMs. https://katacontainers.io/",Rust,2017-12-07T05:01:12Z,2023-08-18T09:28:14Z,11365.0,Apache License 2.0,97,Other,True,kata-containers/kata-containers,,324
